Timestamp	1. Enter audio file name:	2. Audio transcription:
5/30/2024 21:26:47	ilyashi_lya_pano_isonde_7_81_102_21_17	Vitamin C iyafwilisha ukulwisha amalwele, vitamin D na calcium iyafwilishako mukukuula kwa mafupa elyo na meno, vitamin E iyafwilishako ukucinjilila kwa mubili elyo na vitamin K iyafwilishako ukuwata ubumi ubusuma elyo nabashilika ba mumubili abakulwisha amalwele 
5/30/2024 21:29:08	ilyashi_lya_pano_isonde_7_1271_1276_5_5	Cisuma mukwai nakabili kampani ka Promasidor pali ino nshita katubale tumfwe imbila
5/30/2024 21:34:38	ilyashi_lya_pano_isonde_7_154_173_19_18	Mukwai kuli iyi incende kwacitike ilyashi lyabulanda maka maka mu nshita yacungulo mailo ilyo bamukukulu abashishibikwe baishile ingilila nakulubantu uwali mu ng'anda mukwai filya fine ninshi nabasendama nakamwana kakwe nakuba mukwai aka myaka yakufyalwa itatu akamwana ni kamwabi
5/30/2024 21:39:55	ilyashi_lya_pano_isonde_7_1586_1606_20_19	Lelo abantu ilyo balepituluka muma records baisasanga ukuti uyu muntu mukwai taishibikwe uko afumine necamwipeye tacaishibikwe kanshi batile bamushula, bamushiikula pakuti bapiime bushe ni muntu nshi? ni mwana ni? afumine kwi? nge camwipeye ni cinshi?
5/30/2024 21:42:11	ilyashi_lya_pano_isonde_8_1068_1074_6_5	Uyoo! ati mukwai calisamusendele nshita icakutila calemutwalafye nakubonaushi
5/30/2024 21:44:28	ilyashi_lya_pano_isonde_8_432_454_22_8	Mukwai ndemona ba Landlord nabo bebele iyo kwena apatebeta Lesa tapafuuka cushi tushiile uleke tuleibomfyako.
5/30/2024 21:47:50	ilyashi_lya_pano_isonde_8_831_861_30_6	Aya Ginger, onion na garlic pantu yumfwike nokunukila bwino, ukununkila ukushaiwamina
5/30/2024 21:51:55	ilyashi_lya_pano_isonde_8_1196_1204_8_7	Cisuma mukwai nomba catufumya mu calo cesu ica Zambia twaya fye kufyalo fyana bene eko twabalila mukwai Ku calo iciina mupalamano icalo ca Angola
5/30/2024 21:52:26	ilyashi_lya_pano_isonde_8_1196_1204_8_7	Cisuma mukwai nomba catufumya mu calo cesu ica Zambia twaya fye kufyalo fyana bene eko twabalila mukwai Ku calo iciina mupalamano icalo ca Angola
5/30/2024 21:56:14	ilyashi_lya_pano_isonde_8_1312_1322_10_9	Ilyo mukwai baleya efyo nomba ifi fipondo fyaishile lekamo mfuti icakuti uyu kateka kwisamucenaule icabipisha nga nshi pa nshiku yamulungu
5/30/2024 22:01:17	ilyashi_lya_pano_isonde_8_293_310_17_16	Mukwai kulya ku ten miles ndetasha nabatutuminako amalyashi mukwai kulya kwamutuule, uku kufumine ilyashi lyakutila kuli umusambashi mukwai uo mulopa waleloka, walefuma mumuulu leko ko walefumina mukwai takwaleishibikwa bwino bwino
5/30/2024 22:03:26	ilyashi_lya_pano_isonde_28_1362_1386_24_7	Ifyalo ukutila baleke kushita amafuta yamuli bamotoka nayambi ukufuma ku calo ca Russia
5/30/2024 22:06:22	ilyashi_lya_pano_isonde_20_547_554_7_7	Twafuma mukwai kulya twaya iposa kwakaputa nokulya kwa Nsama pamushi uo beta Zachariah
5/30/2024 22:08:12	bemba_news_item_232_35_39_4_4	Ekalangile ukufulwa palubali ne nshila shamibombele yama sukulu yamo 
5/30/2024 22:09:27	bemba_news_item_231_641_645_4_4	Akabungwe akamona pakusala aka electoral commision of Zambia (ECZ)
5/30/2024 22:12:16	bemba_news_item_231_291_297_6_6	Ukulanda mukwimininako bambi ababombela ubuteko ba mama Mirriam Kapoko baebele bakalemba be lyashi ukutila
5/30/2024 22:15:09	ilyashi_lya_pano_isonde_8_1570_1593_23_9	Ici calengele abantu abengi ukuilishanye sonde lyonse ukuti awe bane ifi mwalacita tefyo cifwilo kuba ilyashi ilyabipa ukufuma ku calo United states of America
5/30/2024 22:21:49	ilyashi_lya_pano_isonde_9_1275_1289_14_13	Ifino tulalenda mukwai bamafumu balicita na swear in mukwai balibikapo kateka uwali vice president kuli ba Magufuli ndemona aba niba mama Samir sahul Hassan
5/30/2024 22:23:02	ilyashi_lya_pano_isonde_9_302_305_3_2	Mukwai kwena nga mwamona ni mpendwa iikalamba
5/30/2024 22:28:22	ilyashi_lya_pano_isonde_9_455_475_20_19	Echo nafumina ati mukwai lyonse nga twashita yalya ama buuku ayo tubelenga ayaku cilonganino kumwesu, nshabala monapo icikope ica bantu bapa church pamyesu mona fye ifikope fyabasungu icilepilibula mukwai ili church lyabasungu fye namuli ici church ine nafumamo
5/30/2024 22:30:17	ilyashi_lya_pano_isonde_9_501_509_8_7	Ilyashi lyakutila kuli umusambashi baikete pamilandu ndemona iyalekanalekana bamubika namumacelo
5/30/2024 22:32:49	ilyashi_lya_pano_isonde_9_533_543_10_9	Ese aloleshe mumacelo mukwai namwisalika ekubutukilamo ukuya punda kampanda ati umuntu tamuli ese aloleshe ukumusanga panse
5/30/2024 22:35:11	ilyashi_lya_pano_isonde_9_556_564_8_7	Kwena uyu kapokola afwaile alutonkole lelo uyu umusambashi ekwisa mweba ati awe tata mwibutuka mbwesesheni fye mumacelo
5/30/2024 22:38:58	ilyashi_lya_pano_isonde_9_613_628_15_15	Ili ilyashi mukwai na ino nshita uyu musambashi kwena ali fye bwino nolufumo luli fye bwino bwino, ili elyashi mukwai nipa zero nine seven three, fifty, twenty six zero eight. Zero nine seven three, fifty, twenty six zero eight
5/30/2024 22:39:50	ilyashi_lya_pano_isonde_9_697_699_2_2	Abika namumukoshi mukwai aikulika
5/30/2024 22:42:11	ilyashi_lya_pano_isonde_9_1045_1052_7_6	Kanshi uyu umusambashi nao balimukake myaka fifteen ala ilyashi lyabulanda ukufuma kulya kuli ilye ncende
5/30/2024 22:46:44	ilyashi_lya_pano_isonde_9_1081_1097_16_15	Kanshi ubushiku bwakushiika batwala kulya ku nshinshi, mukwai ngefyo caba kwena kuncende shakumishi kalaba fye filya fine nga balabike mbokoshi mu nindi balabikapo ulushishi elo mukwai baya baleingisha panoono panoono mukati ndemona munindi muli nowakupokelela.
5/30/2024 22:48:31	ilyashi_lya_pano_isonde_9_113_120_7_6	Mukwai ndecetekela pafyo baletwalilila ukutwala ubunonshi bwa calo ca Zambia pantanshi
5/30/2024 22:53:32	ilyashi_lya_pano_isonde_9_1147_1163_16_16	Ala mukwai kulapepesha fye, kulasaalika, kulabika Lesa pantashi, mukwai ndatasha naba mapepo ngo mukalamba wandi wala apostle O' Mwape ndemona uwakulukuta lwa voice embassy church iyabela fye mupepi na Kapiri day secondary school kulya ku Kapiri Mposhi
5/30/2024 22:55:04	bemba_news_item_231_340_342_2_2	But there's nothing which is coming up
5/30/2024 22:56:55	bemba_news_item_231_100_123_23_4	Ayalenga ukubwelela panshi pa mulandu namalipo yapeelwa panuma yakubomba
5/30/2024 22:58:30	bemba_news_item_231_162_164_2_2	That must come to an end because it is tarnishing 
5/30/2024 23:00:39	bemba_news_item_230_312_319_7_3	Mulandu wabulanda tabakwete ifyakucita...ifyakubomba...kale bwangu
5/30/2024 23:03:32	bemba_news_item_231_626_638_12_12	Cilolo wacitungu ca lubemba ba Bwalya Chungu batile bakalemba be lyashi ukuba cimo cine no kukanshiwa kumbi ukwamasambililo bafwile ukupeelwa amalipo bwino pakutila bengafikilisha imibombele ukuba umupwilapo
5/30/2024 23:06:53	bemba_news_item_229_638_653_15_15	Kabili ukulingana nabakalemba be lyashi batile umutengo wafyakulya mu calo ca Afghanistan euninineko ne cipendo ca fifty percent elyo amafuta ya petrol ne cipendo ca seventy five percent mu nshiku shino ishapita
5/30/2024 23:09:25	bemba_news_item_228_1_10_9_8	Bakafundisha mucitungu ca Northen ebapokelele ukisa kwa bwanshko note master platform mu ncende shamasambililo isho babamo
5/30/2024 23:10:23	bemba_news_item_228_79_98_19_2	But we can easily look at
5/30/2024 23:13:38	bemba_news_item_227_313_326_13_13	Kalemba mukalamba uyo wakwete ukuceeceta ifyo umulimo ulebombwa apalepooswa indalama ukufika ku cipendo ca three point six million United States dollars ngo mulimo uulelolelwa ukupwishiwa elyo kabili nokwisulwa.
5/30/2024 23:17:39	bemba_news_item_227_507_519_12_12	Umukalamba amona pamasambililo mwi boma lya Mungwi ba Misapa Chikonkolo batile amasukulu mwi boma lya Mungwi yalibikako ifikomo fya bucingo ifyakwafwalishako ukukanasalangana kwabulwele bwalenga bubili ubwa Covid nineteen
5/30/2024 23:24:21	ilyashi_lya_pano_isonde_9_1208_1237_29_2	Ginger onion na garlic ekunukila
5/30/2024 23:26:25	ilyashi_lya_pano_isonde_9_1208_1237_29_7	mulyo uwabamo elyo yapangwa ne fyacena icisuma ifilenga ifyakulya fyenu ukunukila bwino.
5/30/2024 23:28:33	ilyashi_lya_pano_isonde_9_1435_1443_8_8	emo mukukulu umo aishileima fye ne mfuti ukwamba ukombela abantu no kwipayulula icakutila ba munyinaifwe ukufika na kwikumi ten
5/30/2024 23:31:29	ilyashi_lya_pano_isonde_20_1057_1066_9_8	Twafuma mukwai ku sinjembela twaisaiposa ku Ndola uko cinfwikike ukutila mukwai inshimu shali-ipaya abantu batatu mukwai inshimu inshimu fye inshi
5/30/2024 23:33:49	ilyashi_lya_pano_isonde_20_1066_1091_25_10	Uo shanga shasuma icakuti bamunyinaifwe batatu bafwilile  apopene kulya ku Ndola ala lyashi lya bulanda lyashi lyabipa ukufuma kuli ilya incende
5/30/2024 23:40:02	ilyashi_lya_pano_isonde_21_357_385_28_9	Ndemona balisaitutamo ifinfunshi bayumamo iminshele nabacikupu efyo yabutukile ku kapokola, bakapokola mukwai panuma
5/30/2024 23:43:43	ilyashi_lya_pano_isonde_21_584_594_10_10	Twafuma kulya ku mukushi twayaiposa kwa shansha mwana cimpusa mukwai ukufuma amalyashi ilingi pa Zero nine six eight zero zero twenty eighty one, Zero nine six eight zero zero twenty eighty one
5/30/2024 23:44:34	ilyashi_lya_pano_isonde_21_1337_1339_2_2	Imbila nsuma kubalimi bonse muno calo.
5/30/2024 23:47:11	ilyashi_lya_pano_isonde_10_917_930_13_13	Mukwai ku calo ca Thailand ku calo ca Thailand nabakana ukushikako shikulu bantu uwafumine ku calo ca Britian abati bakamushika fye mukwai nga asenda fye passport imbi iyipya
5/30/2024 23:48:22	ilyashi_lya_pano_isonde_10_796_800_4_3	Kanshi batila fye nga  baiminina bacinfya baiminina bacinfya.
5/30/2024 23:50:06	ilyashi_lya_pano_isonde_10_805_810_5_4	Lekeni aba winner ebo beminine pantu aba winner eba winner
5/30/2024 23:51:35	ilyashi_lya_pano_isonde_11_320_325_5_4	Abantu nabo belele awe kwena kwena mupamba kwena tatwamonapo icintu ca musango uyu
5/30/2024 23:55:10	ilyashi_lya_pano_isonde_11_354_377_23_12	Efyo aishile iminina fye ebele  kwena apo nayambila bu kapokola kwena nshapusapo elo mukwai njimine fye pa mwinshi imbwa ili fye apa nomba ndepusa eco ndepishila Mukwai nshishibe
5/30/2024 23:59:45	ilyashi_lya_pano_isonde_11_614_634_20_19	Ati ifyacitike uyu umusambashi alabomba ku kampani kamo ifi efyo afolele panuma yakufola ekusenda ne ndalama shonse ekuya nakucikulwa ca bwalwa atendeka mukwai nokutundunda pomba umukoshi atendeka ukukanda kankramu mukwai atendeka ukunwa ubwalwa.
5/31/2024 8:33:43	ilyashi_lya_pano_isonde_11_806_821_15_14	Cisuma mukwai kulya ku kabwe eko shiukulu bantu cunfwikike ukutila mukwai napena alesala fye mukwai amabula alelya aya mu cishala panuma aishilebonfya inshila bamukenye ukubonfya
5/31/2024 9:35:56	ilyashi_lya_pano_isonde_11_974_1003_29_11	Iya ginger onion na galic yalikwata ubusuma ubwalundwamo mu mulyo uwabamo elyo yapangwa ne fya cena icisuma! ifilenga ifyakulya fyenu ukunukila bwino
5/31/2024 9:40:51	ilyashi_lya_pano_isonde_12_12_27_15_15	Pali ba machine mukwai pali ba mama mwangala chaimakana natukwata ilyashi ukufuma mu fyalo ifyalekanalekana mukwai apali icalo ca Angola, icalo ca Nigeria, America ukubikapo ne calo ca Nepal elo ne calo cesu ca Republic of Zambia
5/31/2024 9:47:18	ilyashi_lya_pano_isonde_12_120_133_13_12	Efyo abantu balipo bebele awe bane uyu umusambashi kwena teti alye fye ubwali ese adimande na change yakwe mupeleni nimwe bene limbi namulaba nangula cakuti limbi mulefwaya ukumulila
5/31/2024 9:49:02	ilyashi_lya_pano_isonde_13_394_417_23_7	Baishileyamba ukushashala na kapokola munabo ukutila bengamupokolola infuti uyu uwalelonda pali iyi incende.
5/31/2024 9:50:26	ilyashi_lya_pano_isonde_13_464_469_5_5	Cisuma twayaipusa kulya kucitungu ca Muchinga nakucililisha mukwai kulya ku chinsali.
5/31/2024 9:52:41	ilyashi_lya_pano_isonde_21_232_242_10_9	Ing'anga yakantu ekubeba ukutila awe bane apo tapashupile ifwe nifwe bakanyenaknye nifwe bashinyete tatuli bakulinga akani mwikufi
5/31/2024 9:54:29	ilyashi_lya_pano_isonde_21_1051_1072_21_9	 Alinokupapa nge fumo lifumine kwi? mmm ala mukwai ificitika pe sonde fyakupapa ilyashi ukufuma ukulya ku cifunabuli.
5/31/2024 9:55:51	ilyashi_lya_pano_isonde_13_547_550_3_3	baishilefika pa cikulwa cabeni ifi pa lodge imo ifi
5/31/2024 9:58:02	ilyashi_lya_pano_isonde_13_620_630_10_10	Lelo icabipile cakutila umo pali balya batatu balisamumina infwila, afwila napopene lelo bambi babili mukwai balibutuka nokupola bapola
5/31/2024 10:00:15	ilyashi_lya_pano_isonde_13_631_641_10_10	nge fyo nacisosa ukutila bali ne cimbayambaya motoka iyashakete number plate lelo mukwai lelo kanshi basokwelepo fye balilabile ukufumya ama disc yalya tulipililapo imisonko
5/31/2024 10:02:46	ilyashi_lya_pano_isonde_13_1198_1210_12_11	Abaleimya imbokoshi mukwai baisaunfwa fye uko imbokoshi ya-anguka kwati kapepala bebele awe kwena pali icatunka inkuli umuswema tuibutukila kwena imbokoshi ya-anguka nga nshi
5/31/2024 10:06:08	ilyashi_lya_pano_isonde_13_172_186_14_13	cilemoneka kwati aletefya  aisa mona fye lilya baba kwati balabikilwako efyo mukwai ishile fyunfyuntuka nokufuma mu cimbusu ukushinguluka ulukungu apyata no lushishi mukwai atobeka aingila napa cani.
5/31/2024 10:07:12	ilyashi_lya_pano_isonde_13_1301_1305_4_4	Ndecetekela mwe bengi mwebakonka program we lyashi lya pano isonde.
5/31/2024 10:11:01	ilyashi_lya_pano_isonde_14_1032_1049_17_17	Muchime... Cisuma mukwai kulya ku kapiri mposhi ndemona ukwaba ba shikulu ba Apostle O Mwape abalukuta lwa voice embassy church abo mukwai twampana abo abatutumina amalyashi maka maka ukufuma kulya ku citungu ca central ni shimapepo uwamaka mukwai ndemona wamasali nga nshi
5/31/2024 10:12:48	ilyashi_lya_pano_isonde_14_350_357_7_7	Uwapokele ba nyina mwaice icupo nokubeba ukutila imwe mayo mwaice icupo cenu tacamilinga
5/31/2024 10:15:55	ilyashi_lya_pano_isonde_14_674_685_11_10	abantu ekupunda mutule mukwai ndemona banamayo banankwe ekumuwapo iyo kwena kwali kulibonda ndemona abapita inshila ebaishile lamununako fye kwena limbi nafino tulenda
5/31/2024 10:19:04	ilyashi_lya_pano_isonde_14_1369_1389_20_15	Icalo ca.. Indonessia mukwai ulupili lwa Semeru lwalisalepuka icakutila mukwai volcano yafuma nokuya shika village umushi onse fye mukwai umushi onse baushika nabantu balibashika
5/31/2024 10:22:43	ilyashi_lya_pano_isonde_13_572_588_16_16	Ilyo baile muli ulya umuputule ekuya tendeka ukusokola TV ndecetekela mwe bengi mukwai mwebaya muma Lodge namuma hotela mwaliba cila room mukwai cila muputule mulaba Television filya fine abantu nga cakutila  baletusha baletamba ifyo balefwaya
5/31/2024 10:24:08	ilyashi_lya_pano_isonde_14_853_856_3_3	Ati ilyo aile mukufwaya masa... aile mukufwaya ba motoka filya
5/31/2024 10:27:14	ilyashi_lya_pano_isonde_15_535_562_27_11	Iyo tamwakacitambe tamwakacimone bwino mukacimyangila mukwai ifyo twamucinkulakofye ukutila bwesheni ifyo fintu pantu insambu tayaba na kwabo ifunde lifunde.
5/31/2024 10:30:18	ilyashi_lya_pano_isonde_15_586_598_12_12	Ekwisamona fye mukwai taxi yaiminina muli nabakashana batatu elyo no Mwaume umo. Baipusha muleya kwi? ati iyo mukwai tuleya ku....... Highridge kulya batila ati ku Highridge
5/31/2024 10:33:45	ilyashi_lya_pano_isonde_15_725_738_13_12	ati filya fine mukwai takalawa ninshi umutwe washala fye ipala lyeka lyeka icakutila calepesha abantu amano mukwai icalesusula imishishi ku mutwe tacaleishibikwa icakuti mukwai ubushiku bumo kususauka yapwa
5/31/2024 10:36:17	ilyashi_lya_pano_isonde_15_879_885_6_6	baisamusenda mukwai ku mortuary baya pima bwino bwino ekwisasoa ati ukutila uyu muntu nangu aleluka
5/31/2024 10:37:55	ilyashi_lya_pano_isonde_15_1436_1442_6_5	Cisuma mukwai catufumya namu calo cesu ica Zambia twayaiposa ku fyalo fyanabene twabalila ku calo ca Nigeria
5/31/2024 10:39:45	ilyashi_lya_pano_isonde_15_1516_1525_9_8	Uko cishimikwe ukutila namutekenya Pilot ati aishile ponyafye indeke kumufulo panuma ya kumana nomukashi wakwe ku ng'anda.
5/31/2024 10:41:47	ilyashi_lya_pano_isonde_15_1534_1546_12_9	Bali-ikatako umulumendo uwaimine fye ne mfuti ukulungama pa mushika nokwamba ukulangaula bacifita icakuti aipeye na bantu Ten
5/31/2024 10:44:10	ilyashi_lya_pano_isonde_16_553_563_10_9	Ati ilyo asendele kasalanga mukwai papitile insa inshinono aunfwa munda uku bashikulu bantu bapunda mutule bane banjibila kasalanga we Sabi
5/31/2024 10:47:53	ilyashi_lya_pano_isonde_16_1387_1403_16_16	Ba America nabasoka kateka wa calo ca Russia ba Vlodmir Puttin ukutila apa nomba twalekutentekela, twalekumemengela apa nomba kwena twalakukanda pantu ifyo ucitile nafibipisha taulefwaya ukuleka ulubuli
5/31/2024 10:51:17	ilyashi_lya_pano_isonde_17_1208_1222_14_14	Ngefyo twaishiba indeke nga ilepita mu muulu mukwai mwaliba ama bump mwaliba mukwai umwela filya fine indeke nga ile-enda ama bump ku menso tayamoneka lelo kulaba mule-enda filya fine mwisaunfwa fye mukwai mwaymba ukutenauka
5/31/2024 10:52:39	ilyashi_lya_pano_isonde_17_457_466_9_3	balishileko umwendo wa nkoko basha babika mwi bakuli
5/31/2024 10:53:30	ilyashi_lya_pano_isonde_17_1260_1263_3_2	balipusunsuka ku calo ca India
5/31/2024 10:57:52	ilyashi_lya_pano_isonde_17_290_307_17_17	Tulamona mukwai abantu filya fine balatuma utuma Message akutumina ka message ati you have received so much panono aisakutumina phone ati ntumine impiya nacilufyanya abengi abashishiba mukwai balatuma kanshi umuntu wacilatuma acilatila putu! tapali ne ndalama isho acituma
5/31/2024 10:59:59	ilyashi_lya_pano_isonde_17_337_345_8_8	Bambi mukasangwa na mu milandu bakesa myeba ati iyo walibonfeshe NRC yobe walibile abantu ulupiya mukalenyinanyina
5/31/2024 11:00:48	ilyashi_lya_pano_isonde_17_1351_1353_2_2	Twayaiposa mukwai ku calo ca Russia
5/31/2024 11:02:26	ilyashi_lya_pano_isonde_17_1447_1452_5_5	calalekuluka mu nkondo cayaiposa nokutebaula icalo ca Ukrain
5/31/2024 11:03:21	ilyashi_lya_pano_isonde_19_298_301_3_3	Elyo abwele bwangu bwangu ese akonkanyepo imilimo
5/31/2024 11:07:05	ilyashi_lya_pano_isonde_19_354_372_18_17	nakuba alisaya naku kapokola mukwai palya pa chibolya ukutila engaya papata ukutila mukwai namayo umwine wa fitenge uo aibile uo asendele abwele fye ese amwafwe amundape ndecetekela mukwai namwebapama social media.
5/31/2024 11:09:47	ilyashi_lya_pano_isonde_17_679_702_23_9	Kuli iyi incende batile nakwima ing'wena lelo  ishi ing'wena mukwai nashipesha abantu amano icakutila kuleba fye ati limbi abantu nabekala pa ng'anda
5/31/2024 11:12:24	ilyashi_lya_pano_isonde_19_724_731_7_7	ati ngaisa mukubuka  kwisa sanga mukwai amaboko nayaba ubulebe yashele fye alifye amabelekete.
5/31/2024 11:13:01	ilyashi_lya_pano_isonde_19_743_745_2_2	Twayaiposa mukwai kulya ku Lufwanyama
5/31/2024 11:15:46	ilyashi_lya_pano_isonde_19_811_840_29_11	Nifyo fine mukwai kampani ka Zundu Genral Dealers nibakanyekanye elyo namukwata inkoko sha kumushi mulefwaya ukuti mukwai shilecingililwa shilafwa kucikuko
5/31/2024 11:18:22	ilyashi_lya_pano_isonde_19_964_986_22_11	Ati nga papita Five hours elyo mukwai filya fine aisabuka icakutila mukwai ni kuluse fye lwa mfumu nga ciba na mwanakubela elyashi ukufuma kuli ilya incende.
5/31/2024 11:19:30	ilyashi_lya_pano_isonde_1_3_8_5_3	Umulabasa wa ZNBC wamuletelekako..... ilyashi...
5/31/2024 11:21:43	ilyashi_lya_pano_isonde_1_70_95_25_6	Ena ukuyaingila fye mukwai ne myele ukwamba ukucika akamwana ka bene cika.. apa pakosa apa panaka ukukalasaula mpaka mukwai kaleka no mweo
5/31/2024 11:23:48	ilyashi_lya_pano_isonde_19_1150_1157_7_7	Lelo mukwai ba kapokola balibutukilako no kuyaceceta pano tulelanda bacili balefwailikisha ukumona, bushe niba mukukulu nshi?
5/31/2024 11:25:07	ilyashi_lya_pano_isonde_19_1274_1302_28_3	PIB iyakubonfya mukucincitila kwa malwele mu nkoko
5/31/2024 11:27:42	ilyashi_lya_pano_isonde_19_1631_1659_28_9	Umwana limbi mulolele uyu mwaka uleisa elo tukesa mubikapo bashikulu bantu ukunfwa icifukushi ekuya fwama ekuyafwayam ne bomba
5/31/2024 11:31:04	ilyashi_lya_pano_isonde_20_277_294_17_16	Cisuma mukwai ukufuma kulya ku Mwinilunga twabwelela mo mu musumba wa Lusaka maka maka kuli ilyashi mukwai tucili tulekonka uko ba pompwe mukwai ba mupopolinso lya nkoko bashibila nsala abo tulanda aba shimona kantu asule.
5/31/2024 11:33:36	ilyashi_lya_pano_isonde_20_303_313_10_10	palya babashika nokuya kokobola mukwai ukuya kokobola Eee chilya mukwai kuti twatila mu cingeleshi Egale atemwa mukwai Lubambe.
5/31/2024 11:37:29	ilyashi_lya_pano_isonde_20_459_483_24_15	Ati kanshi ilyo bashimapepo balesalika ifi bantu kwisamona fye mukwai iminang'u efyo yaishile mukwai ilongo ukufuma panshi ya mbokoshi yabuba ne mbokoshi icakutila nomba mukwai kwena nga mwamona iminang'u ikali icipesha amano
